votos_obtenidos_millones,porcentaje_votos_estado,presupuesto_campana_millones,anuncios_televisivos,numero_voluntarios,aprobacion_encuestas_porcentaje,eventos_campana,edad_candidato,puntuacion_debates,dias_desde_anuncio_candidatura
37.6081418123499,35.662150518873396,278.19839754304826,1293,2274,38.56398075632204,24,62,4.097114482239455,180
25.50918077094139,48.223689609252375,272.03146984089574,931,8200,73.92547426422857,38,40,3.020967929420954,285
53.637889790996795,31.391103759484874,202.53817850457764,1987,7350,44.62614564360441,36,40,6.210453540014119,199
49.30425104224153,50.43534559831933,209.34636405977162,924,5762,36.26291658657324,75,49,4.462211385772502,312
47.83775165799976,35.883748050878104,210.12300651523253,1395,3399,22.51635428182751,55,64,3.4166454792936043,150
50.64448775726174,44.745604805845005,260.39682069957894,1884,4805,52.99333746024953,10,37,1.576701792708279,337
56.34848508205036,59.126390011891964,236.38119756369485,562,3029,23.81751671192451,48,62,1.2730134029184201,343
44.62501460958037,47.031835269940004,74.65061153696062,1221,2389,37.87841361511549,70,61,8.729177462828085,216
43.98146345160109,44.52686215192869,197.9468384691625,1152,1204,22.351884185835516,75,78,4.4444909214860235,181
31.733066656207704,45.199703600882145,204.96563385864917,823,6121,49.848370494728385,81,51,8.118730626537676,343
52.20566196751714,50.21379076934956,224.06547829171694,601,8240,46.05330765322062,44,37,3.6190802092084082,160
59.08912659334209,49.493335971491305,158.31942090252113,1044,8414,28.12825934460932,71,71,9.777861468782685,194
53.63807939544586,35.80474644566803,199.01061044999977,754,1903,47.35145215156443,25,57,9.72732452592991,217
41.484402711912324,44.07147343547606,209.61961672214468,1283,4740,24.647074951926353,21,48,1.1198698084194434,173
54.8411538781611,33.09399996770545,323.14458452490305,963,5169,50.840432041138854,50,70,1.5660194915089458,211
57.45641340717513,56.2495328795027,353.22522605255074,536,7550,22.53210746297343,71,76,2.594619337677819,289
39.22002865562285,50.14839767430862,241.57677534978188,750,8340,36.96234637683065,79,41,4.203970118315522,258
53.42828822837484,30.44496815328401,224.57708872338603,1749,7269,43.381487706741524,31,66,6.073403373708448,206
78.39972170023228,57.26808346271201,233.55398491526282,1956,9808,63.941273928471816,32,70,5.941725528145172,245
28.40944028570267,45.18503435779661,286.0815852426475,1146,7271,77.8198804751019,62,50,9.659806447286353,173
57.61162405477249,48.36981089434387,139.68609212083072,1035,3276,50.723920302474156,33,67,2.4787160111951887,157
48.16590540163547,55.47967042385193,193.36932270162805,897,5581,58.241606197763566,51,47,8.12143464619379,122
53.36942809174332,48.87171961216001,176.76777280225394,909,7515,67.71681160884593,37,44,9.247468902274704,168
38.34786715698726,50.78757175148056,217.74336665580785,1308,6169,36.79347598585045,10,74,3.531201039871308,165
54.474955320244824,45.69092845218601,184.26234631705123,1156,6772,66.7802580398184,54,54,6.26296329264094,299
30.94084934710493,58.30883103068142,269.55276132472284,566,4328,40.33230911021356,20,75,8.136400781704326,255
54.73152638854251,49.77843573884472,171.98654691371286,1783,3320,77.68680798341344,90,50,5.85630644297518,257
66.77920820045674,40.760904075079395,166.41931582311355,545,6113,24.749792377880333,83,44,6.684339606303261,335
30.913270878874894,50.6774850703858,152.79249037142307,1428,4032,64.12125609002166,21,79,8.834261014049451,272
54.931163227907795,33.2618058445474,152.9074746221525,1526,2987,66.6703140396989,83,70,6.264353586298876,317
42.82516428281275,32.142914048363664,184.82355843653892,662,1724,28.029723342797247,65,67,8.097464414144014,215
50.49758592727702,46.653691517704104,162.1367719811679,1181,7190,71.96393021950125,59,63,5.262224255060562,144
52.249498540934354,39.51787080886751,217.2031945244518,953,3526,65.6638181106351,31,60,8.375592523345627,284
47.575959629730974,36.24059721743444,265.02953188164,1049,3676,70.33886409644249,84,56,3.3473315742787895,232
40.70845506491804,38.86579510549716,234.68004613540558,947,6058,35.54593386099005,86,69,5.7498692135823015,167
40.66950841213279,33.892259583476154,248.76492591676518,701,3677,58.51414868178871,12,65,2.008441768840601,179
59.211097170502796,45.61355026264654,215.41652030486716,525,9203,46.86768567391769,51,78,3.3482096448106358,292
40.72745929630261,39.570239051578575,181.3758199552857,548,1140,23.11283583189049,74,37,1.574791467871485,291
54.03936486343306,57.35819571617326,229.2434598265557,1402,3717,66.85477439948252,57,53,9.631108885352031,127
43.967096094693,34.54428150154099,122.94559272239299,995,2669,55.618671087845854,98,44,9.40346312074357,339
42.455824518533895,50.34936370179947,223.57666641008248,1794,4373,66.10274632211352,34,39,6.211860057811061,166
40.39694616691911,53.69026756963858,191.229436965958,1878,2904,54.14845232780041,56,72,8.145056574416078,346
52.477828739735415,54.20116974612172,140.5652140483533,988,6118,43.68881314799323,87,79,9.813079689675586,143
43.06328318137745,58.52465783501548,271.00989921693315,1475,9144,29.356779572949748,57,67,2.805817285806434,157
46.53976547503864,48.247817443537734,267.98467946692836,772,7293,35.19084720276386,87,69,5.691971716585893,225
74.42782695164946,42.86429981249542,239.241519656918,747,6289,25.184049873840653,61,75,3.1861671431617116,248
51.12410381022776,33.34434089427286,263.8179075298879,1621,5594,22.616029703428882,24,62,7.995757706368373,119
65.11245381742103,57.87779863512834,268.9390599689982,1173,2055,24.225831232524,61,58,7.237306829843543,244
55.22226326449157,37.305036178443615,312.80583194101644,1212,9485,53.30641577299195,96,52,7.521045425868915,280
50.75301711398467,54.77713799758192,318.4125898304827,579,1830,30.12819901433335,60,64,9.593915354648797,236
44.69770788234327,45.19303083330381,196.21554936573997,1625,2752,66.88841964463315,37,41,8.979721880094512,207
28.350708104199814,32.37206344379624,156.12361980350775,1681,7587,63.99467596917946,26,56,1.857208490889082,116
47.972788013137254,33.80700794457345,182.00224876909775,659,9342,71.75539386640475,37,66,2.37196966717464,297
38.968038425833555,44.413234934979016,129.66511297399256,1409,5895,79.99785690944836,21,69,1.476123397082338,150
52.24041186955426,54.2965664286316,248.77287081793008,872,8936,49.11214461405017,61,60,6.119058705833243,206
51.14803319990048,32.52536048004099,179.89048382934735,1326,3824,37.348498334273835,79,58,3.1145613297594075,128
38.231376243388155,42.11403650729121,265.5554688232239,1732,4673,67.84649376928272,94,70,6.492748339519934,362
25.65775193235332,52.22604091028992,280.131490739062,1004,8479,32.99167031571067,74,64,9.24920000088367,294
44.87505119469043,56.94569847587109,182.6093282755014,767,3987,74.01413756321463,48,48,9.108822922612214,234
62.88098836988959,50.967822887043425,217.27525530134045,1257,2664,24.765991623669766,14,46,1.2636922985038312,186
54.534708738255766,42.918274271853065,188.80523200516268,1540,4147,65.63562450223543,20,68,5.494011097607378,241
47.92725999636097,46.030124403618046,262.2213054139633,697,5210,26.317358363891426,24,61,9.99342937279712,212
55.825485560185385,39.76668102546256,170.82224744889723,982,2472,41.8426036640174,41,56,6.717135639500841,245
44.149606093963286,33.30895208220227,146.14962329517067,1517,9674,26.0005623096263,90,40,7.537158502341954,212
48.240173568880756,51.32967833299871,148.64325708075492,1961,9799,42.286661518678,76,61,6.18494585957359,230
65.19360246337756,37.01454623864201,149.55588397093928,1611,1341,35.95986617339699,45,78,3.9373564920758737,230
56.01191964411376,44.47714281692526,234.16950653365836,1314,9531,43.40088279005717,44,42,3.5962335160224734,263
30.892208254943203,31.14820028578353,221.14059949611868,794,7531,70.86546400783712,31,60,5.606648280258067,222
37.78766567726669,47.59559577986819,223.53958616568477,1498,8887,25.371835758718184,68,38,7.754665210932732,251
37.73682473666759,34.7366711709642,209.27911257476688,1112,4939,30.538290824975405,22,42,6.718276662277965,128
56.539859456865756,39.70266122958107,172.87572667409339,1213,4229,51.655696066158825,78,61,8.180209355938402,241
50.918391492104654,36.14832887622351,149.8417631285553,1227,6196,44.1842959060612,25,45,1.4873219035537917,158
50.045052821144914,52.01481167018811,161.66070799939345,719,7295,70.55658574767824,22,71,2.003126875122282,301
77.75958284104127,37.19345594079052,196.6589124144467,1529,9801,64.4071332190976,90,64,7.314152199250753,151
49.77564531916444,35.437082550725684,133.87903321549956,717,6133,68.89907526316182,67,36,5.63010506651502,105
62.674677869566295,50.58518589574203,225.66900362580023,838,8774,49.040155828254754,58,79,6.307148357412735,355
44.50674940859252,46.91750852504826,190.66044490549828,870,8851,41.181932094022265,46,52,5.26797213648366,243
58.48195691677218,56.91900693364748,249.07237727323556,604,5605,61.97097330760427,61,71,6.0975791163344475,121
36.618124040680584,42.466674450997814,204.19967005129834,1416,9541,69.06863845680343,33,69,9.199257797468018,223
51.693575084873125,39.88553413030294,127.38436878713019,1605,2273,28.907837209334858,80,74,6.5915493328788255,245
45.8198111757747,57.90168829552971,200.62519708255195,1418,5788,72.75044824341072,62,58,5.048222424506493,345
50.541897566172445,51.107540804056825,162.10156282623512,1664,5539,54.150101514687755,99,56,2.484617748473135,137
63.398242620822735,49.37489107324046,163.6004659213458,622,7090,77.97527597010438,54,44,6.448360606440732,164
47.00415190689473,48.4834673080731,250.58358212205445,1131,1024,33.00758934039133,57,52,9.971729744528533,211
66.64766080101234,34.80352162953954,215.2069321984689,1934,8489,72.48367873763897,95,74,9.494417989046456,275
49.10814208627801,37.99415249038336,222.98559472292231,597,2387,48.645306021148,36,36,3.7610911679436985,338
56.57595863713095,48.78829626539766,235.7209510019782,1836,7220,46.066313546905825,40,61,8.95110917355906,143
62.52086631358427,41.92190831904134,182.9773163919976,1841,8950,21.605476017605557,44,38,6.310792954091001,298
61.2752014884294,31.1277948393432,271.6604727364439,1909,4575,60.21391951223912,39,51,4.392242848404371,200
62.337650886798784,41.2801964419132,185.02696180608223,1394,6505,23.618218800438083,99,48,8.510977030448782,334
61.41365644217101,42.672291408440536,178.06431738426534,947,7854,44.100761892067695,11,56,4.548390258592649,151
49.365898549184635,49.32232246686911,261.27249874046475,546,3315,71.41786844585124,35,55,9.790566772061762,147
51.6511742339001,31.393566540524088,157.46239150053177,519,5633,32.15895425997531,27,58,1.5111860128144698,136
69.59116945838399,52.64642714524739,250.99711344102016,699,7051,56.501663101393746,83,59,2.1815119398583063,322
35.26267211021715,36.12977345835706,253.60008271312634,1186,1273,72.78866417845923,87,63,6.876267255858203,234
69.5628370016842,37.63587543922942,192.51639160008673,833,8380,59.35145945948198,42,48,1.3420855333195623,232
69.86644986667993,50.726767506382615,207.18604746124927,1025,5715,70.35244147886328,97,67,6.732140689793676,360
48.00367569574279,57.36590507667579,223.7682354734335,1225,1412,42.30958890227697,14,51,4.296406380577232,317
64.12111596206834,38.699540120767324,219.9647628354353,1010,6646,34.05812473901238,33,40,2.336329297648925,215
40.35092016107714,55.368745163140176,83.7780322102874,1378,8239,59.56769845441864,78,45,1.8284399554418833,298
53.19014043866493,57.28234811540831,105.13952770453848,946,2554,45.89812477850366,36,58,9.000287138616173,174
50.77674583909627,32.24145747711036,210.886716022851,803,4485,40.642253386186894,23,65,4.686477708676353,250
71.71982079692123,41.70638302946369,161.01387597007624,1158,1319,42.379519485005815,67,60,3.5641275271092026,165
38.52924243872426,59.155070987040844,344.23926530751953,1590,8427,46.87322043398953,16,54,1.7236686211259098,356
48.31052930164996,34.764948209918416,115.14122083181853,1336,6608,30.705044055175055,50,37,6.41364571944321,196
63.270074951798094,46.90125334572468,222.31483499743456,1712,2693,67.45253926298902,18,51,9.47493535589012,173
47.769756493244344,53.20724828182265,148.61181488348285,1751,3470,71.7530741200589,50,45,8.643670628895421,268
57.98279573468935,57.1519643204624,196.47402424419764,1754,7226,28.491501488566165,52,79,6.080518315290622,258
51.06766589725554,42.355388734107194,220.4246036988959,1156,6472,53.30864847059563,22,66,8.771100708019084,201
62.98782463729859,46.8697071211852,241.03038571421175,728,7957,64.27153667317404,49,78,9.103404506594112,243
49.64888019375186,54.3429870705331,269.43641342311366,1421,9702,33.69990785431034,21,43,7.7323680715314405,147
61.43648957527404,30.687527686708545,133.57505879944605,959,1815,51.37769495540497,63,76,3.5257791136050285,235
47.18237561998571,59.129939802146836,210.29102205188627,1060,5824,72.17276080605838,35,53,6.945871683246577,227
51.01412787269301,31.99615466184588,136.47001309912542,750,3485,35.93675241622732,93,65,9.355847817612402,277
44.283075714595064,55.213973995272255,93.26925011191722,953,3511,36.2757480015,78,76,8.435528316150808,109
57.06142020162177,58.522803369962574,172.82571957750133,837,9265,61.3091451231154,57,70,5.115101551958718,149
42.93616769419495,40.181051216763514,183.5896694743802,775,7281,27.864915987288626,94,59,3.4635570881857656,355
43.127142104038725,42.15552254624271,155.0871308462402,1997,8216,57.226894102789196,35,65,9.844528809972521,320
49.289552123328974,52.23008376967766,181.34090229706146,745,6264,22.1389830355357,29,60,1.299405966060059,128
42.87205504780475,41.6832281916766,245.3939284309926,972,5712,37.70476422437343,81,37,1.5621937072999939,101
59.169569116535136,37.53172161955544,185.26811197949382,748,6815,44.396439802553466,69,72,3.0933167509631763,191
41.20665839845829,45.01395956071006,143.11919891510593,1395,6624,24.951437223393118,23,40,1.326255299072149,222
66.58352665901447,56.47542789155698,154.29746094766608,592,6630,23.41030224319966,53,67,6.51937382597569,148
33.149730548567,46.62949780253964,300.8515775074821,1990,7693,30.895808620274046,68,71,6.824021324501445,320
39.75823037803191,35.488671690945836,167.33575517278862,1883,6527,33.38021789798379,17,53,1.1292754880177247,157
61.41289110039918,38.22992815440649,223.7784159194341,1088,7037,44.84576498955881,70,43,9.578126570575751,310
46.658675834363514,58.7627988440541,228.41469146521948,935,4145,76.83196763665987,73,58,1.58414531900649,314
49.67195315279903,41.180978934340956,234.9838857427779,1562,1318,79.14110850221725,94,49,7.285849977175463,339
52.19217814732759,43.65784325917055,162.92543265776902,1214,8998,61.50367588792497,99,79,1.328540880998636,261
48.02324199398234,58.537796015942035,260.0031167993854,1631,5788,52.95656300095256,28,40,5.116368066374312,159
43.57665172269376,32.513464204117334,81.39360375278403,1692,1207,58.60785600536054,44,71,9.078524339181904,305
43.92912520257414,58.327417120243,327.16465184257925,962,5711,65.85730376817095,44,60,1.5648787621017537,361
69.62327927037568,34.333892434929865,174.4169440879575,1543,5046,59.16346440524566,30,75,6.554743602475304,118
54.05006406616269,43.967045009148606,169.8464363929924,1920,5016,25.71979405214708,24,43,1.4262573230773832,358
52.08256474666205,50.111998081404245,184.44558582189828,575,1613,35.47219757785311,60,35,3.7198206628578587,166
41.6638995900466,42.22231588433029,142.6916271897,539,7903,21.908696547794772,40,55,1.9942043918249222,235
50.848791055683954,43.90642502458552,144.5417314851087,954,5304,30.266284029923263,44,47,4.841678558498413,298
62.79285057708507,43.82396670561312,210.55144587902905,1396,3424,67.10862331077303,93,42,8.271018155470326,173
40.219999105835285,44.22031268782784,251.46797232217213,1802,7747,39.28600187117907,80,35,1.609411669698404,284
68.67722218367032,44.69352226172526,182.53961359904253,1567,7792,54.55168354550118,29,64,3.2113283207969667,335
72.49653960163175,32.642985682596525,137.25649506230943,1585,8580,61.17940088799511,99,75,3.2538643942331555,360
61.603090019274134,45.82970557936251,180.11838768285185,1526,7441,65.36444512264806,42,78,4.343080777819875,150
66.56989147516927,41.271936249045,245.47350389512866,1807,6609,63.734014099828244,81,53,7.158093312336913,140
56.43920480370506,42.87601117420749,236.39542105941166,612,5919,51.918156501137524,20,64,8.073238082864004,285
46.361857033512706,54.11184869680012,183.55087043217927,694,4091,59.63211724202569,58,74,7.001651921297296,129
53.99608338481125,48.18526760202138,101.45884140625631,1642,7006,63.676089182873035,78,51,9.618876182106407,333
51.42356842923506,43.48542396577636,194.45926447927314,1232,5016,30.73428139420259,49,44,5.6288788327454355,343
44.55812045788649,33.609737227627015,179.92967717054444,1350,9451,71.21593256843428,52,67,2.890834290464302,188
58.76308095959554,31.502132128146176,212.1918622706547,1931,7783,32.87288817771894,88,79,3.3342289145044917,354
33.856771143525364,40.85680834445803,187.7448538977497,1921,2463,38.54426897805761,17,79,8.88624012885706,169
57.042483228379645,49.048678432615176,167.46845315018342,1360,5903,61.017103664346216,31,57,7.7678760523256125,278
54.13873929947982,38.1665408634079,131.6578949053366,1807,9636,63.060177463293336,19,59,1.1118021902542439,182
57.91471119367402,49.81371925411937,213.27078231425264,772,9362,46.19216411193968,98,68,7.969041866749344,106
52.75027848946755,53.52132444638593,260.34715161126775,1239,8810,75.25689957844884,22,70,1.547130439160822,275
51.20133741400066,51.67160872159329,204.175849356005,1357,7211,46.109737243911255,88,72,3.5124222235804563,246
52.58115077827326,56.51453891085702,181.4837447303589,643,2978,38.23884390592314,42,54,1.4880732461871131,182
43.20922143833872,31.546835437555362,152.04458053180875,1146,8586,24.25968224589436,96,63,4.313611554223422,311
47.56938377984116,49.743489573233504,144.65437330762896,1387,4448,36.01226495728246,87,53,1.0734046221016817,171
43.398408114284656,44.41108939001741,204.34035620401826,1568,4150,55.71442933022821,36,57,8.45030316273037,197
41.40366545794277,37.32007849754994,159.77487129038633,1244,2974,70.96519788342674,56,62,5.221573877942713,107
45.063278573890464,59.283392625086364,155.49871987484516,1601,3285,71.05072270324277,46,73,4.143156946731031,112
45.710192308779924,52.7677990520462,237.5163082297415,1000,1114,71.93376913255759,76,44,4.443908331313134,341
45.40412220523609,38.87213687622422,262.6105982491014,1555,1066,69.9434849461172,30,61,7.567452349225867,139
41.828376174621766,50.28219845755627,232.31773582166096,902,6366,79.33608061317108,50,46,3.0203503966821224,344
35.05713505995819,37.56246516961679,216.45399047008226,1596,6840,52.622502844941046,55,68,7.355122953430071,277
39.490611819758854,43.646748104460464,220.01253689424652,1738,4736,64.07935860078302,65,72,3.893788270537062,312
50.71037291605706,42.123122742440046,211.30231490826435,704,8425,41.9456704664002,21,43,7.6157861048477855,166
52.36945210831731,56.346012929153986,155.87562464781854,1858,1165,42.707095122399124,87,73,9.921526276208724,312
58.84745980975564,39.82274630290104,127.63045923196283,1361,4021,29.561034109420987,14,74,1.9134983991663077,351
55.82907556252677,32.78247514210524,175.42066882746042,1024,2320,63.01029916299816,77,57,8.492012640805923,338
49.55311017186941,31.828317992796375,267.65320980312913,748,3551,76.22815090312683,23,48,7.175926818137841,117
58.754427346717016,38.74266317450085,123.57829571942958,1445,8481,52.01072850430965,56,64,5.607110440087728,188
36.75702957572922,35.294750145978135,245.51651033610335,1229,1325,46.9383939760862,39,67,1.588586575453145,361
45.84145340956934,34.25206941992536,168.52057160927524,983,6903,66.31072106363774,96,53,5.252806781859279,279
66.41994224950892,52.98013989018297,260.3245387694721,1581,2214,73.07743884688273,69,37,5.630751545679132,254
64.46928762851783,32.551086179069365,156.07579390251598,1807,2243,66.13896587123457,91,67,4.463677176970579,109
55.71830067207286,41.44365833220675,221.35400365799413,1549,1195,69.42411201699514,11,57,7.1499329257281055,150
59.9187035314618,42.450392158585686,209.09984982819668,946,1066,67.52494624796904,63,66,8.07144395939959,177
55.62796357583804,43.79633613638059,196.96866163576547,501,3525,71.68063874491975,47,41,3.4749446442504173,123
54.332973852278414,37.419969347482755,199.8840883274309,1296,6913,63.80874029345841,36,51,1.5212766967181157,277
50.436950581150064,47.28521489551119,184.05594996222138,1897,8763,41.54272612642318,22,58,8.874360670391404,362
66.37837946554743,49.3324794199343,203.24994647266738,824,2730,20.705034221011292,18,57,6.96853096825061,199
68.16382475411798,32.74065402314716,113.40399879422705,1351,5739,77.8259758136452,88,60,5.560001441380196,180
43.24212906979018,57.84958539096401,220.81088970451557,1953,5367,49.3013026262646,95,77,2.5895655372874145,291
55.98134447938613,47.543939493907104,161.37045206331342,1807,7399,75.20527364826886,76,52,2.6063076428620717,303
54.93850492430876,39.642529535921206,207.05934795608394,1096,1324,33.757852741519955,39,57,6.206381136539402,233
79.65090393879399,52.41132882142432,202.00361077725776,1257,1925,58.562563587822645,77,55,3.937960237992787,163
52.81591995213156,37.035434638693495,171.6908155770401,1940,7835,52.37769197060125,93,65,3.7657702620263844,200
49.718029442623596,48.32855709816271,195.99518257921756,1864,5512,27.52402555353457,27,77,7.125964588426303,185
39.13894354092278,44.2693773057931,201.202005397659,1798,3592,24.276627574358358,91,76,1.5230888367463202,356
45.10047809016502,42.13210505051176,229.04042577352965,1148,9691,43.456628423518325,99,49,6.061127791546733,275
50.521293058126886,45.48102947269669,197.76916363904536,1636,6172,55.80871742232322,24,64,5.311905662667812,246
53.265346278730675,39.88096310763447,178.6854121053812,1449,9396,23.263251008988487,67,79,7.055226087721929,284
51.438061202938385,32.238938699134664,175.90571933454302,1304,1902,20.051749870185407,96,66,6.526497570410678,327
60.900816511849285,37.327045961173255,218.78450309626575,1698,8655,22.97656337306193,20,38,1.0443342413567653,200
59.86306570348439,40.28922431325613,278.92997414569174,1207,9155,73.08583592645385,11,77,3.012970287825934,254
38.63380874258408,43.10436324470734,175.2379206406554,514,8973,57.923158675969695,78,70,9.926359080562202,102
47.818545752141986,43.40386627489015,176.76877886458556,1333,2734,67.55492396941142,81,49,3.4171082847888434,311
45.761031960237595,53.87385054216689,261.7539646248614,1601,7932,47.43964881997363,99,45,9.02438238094955,262
48.26557094914207,34.96931257721691,195.53412828173526,1600,6114,40.307281413960084,85,46,5.082850797539516,147
43.897491483346414,42.82411819765891,287.9341921905457,561,5880,46.35111940712375,45,71,3.252372045972411,245
57.171977067855366,56.63327914002265,197.4462503532525,521,5156,21.03488728683924,46,45,7.470221741763698,322
65.72498343808559,56.820205369952234,177.28471360620347,1461,6116,71.36442261140212,69,43,3.3947487176453217,272
54.60408883664352,35.622927359972266,139.95270632381678,1579,1325,23.997851935879055,31,55,1.1875592615597,309
44.79591687156064,40.39318926691507,291.67036657830977,1917,5910,70.47667175551112,52,47,2.9708409379600433,351
37.80405756783402,33.6753909021414,115.68175786731038,1970,4596,51.00481747054289,14,55,7.556613081598909,274
53.24883743652043,32.80543315275486,262.15474625628104,683,5513,29.005681606324302,73,61,9.612050929776746,131
54.136668522356004,39.655453904014124,95.32250117064518,612,9337,35.295259773879906,80,60,1.822820678787371,216
50.32586757193579,57.19043399113723,206.812247730079,965,7753,34.019441105834616,19,36,9.90880387046904,299
41.694877675037205,38.08270754275278,187.34762846077817,813,3801,59.06714395439842,24,76,7.935093731490987,284
36.28277614980318,57.21519410089829,352.1265705883899,1955,7133,39.05907307115754,12,53,5.928664598087081,363
38.171047594437724,54.549181404706424,132.81365301841885,1273,7261,57.181020921308026,28,62,2.16312271176034,323
26.95536823635647,46.86654972038617,72.75262479769651,1808,9648,34.40112392694533,48,49,1.3723548510443475,177
47.86430641755896,35.063037347347645,255.3518814398751,1758,9333,44.8412683933774,78,48,4.089586318373705,158
58.336397851319475,36.77089360798814,231.16414161978452,1771,7714,40.86583630658483,57,55,9.911686693405514,277
60.62910141149952,53.768185849970415,266.69695960907353,1897,8767,68.87137871588935,31,62,4.658224029402479,299
67.6963329629954,55.75170872071713,126.56870843238728,796,2146,68.1127618408812,24,50,3.1761342427814716,336
67.58708299518952,56.233860916643806,214.01024181856567,725,6257,75.40079744478825,85,69,9.952004744528232,125
66.63568868854587,51.05804361021665,270.7699097087809,883,2831,24.835082396565,54,42,8.765119372640148,186
51.283666750512495,32.79042380621191,172.71923181318877,561,6121,79.84780366915143,24,37,4.243947113312071,340
52.315271681379365,31.743865781181203,163.10974504196645,1465,4561,41.28490380019879,60,68,9.603424836483137,316
56.01903198080274,58.544796365309296,253.72474789133003,691,4261,30.298609521584098,75,67,5.895896215298851,216
63.455175472712156,30.368265217019957,93.45947464745994,831,1232,44.986847677219544,47,48,2.5633113434807004,301
45.25224815908518,39.918716231599035,110.12652612847677,1995,7465,70.86648731901096,59,51,8.22350173041498,324
60.78000432670023,40.72005596125675,199.953332290599,1746,8432,57.275764162151,29,42,7.925543570944541,326
55.78281364135682,44.131975956860934,137.42635464190502,1157,7630,22.115887551487866,91,74,8.559390535665273,197
51.23887347697581,31.078469747283695,269.57594527730635,1494,7961,20.708220797101184,16,46,4.159759955756568,142
40.07873724634429,54.69549455013171,114.16059930976758,1728,8866,46.47152885973157,13,79,1.0703418043946398,242
58.106591710210566,55.505205444504355,174.6846093811649,707,5073,58.62192003898029,95,47,2.3036896695238003,243
45.179622034431446,50.26545989704379,199.21789029092932,1315,2407,47.771121274411314,38,45,6.4382420762626165,309
54.30327745439493,34.69678904621359,198.78234361731884,1398,9775,40.90911219370066,31,36,3.0837733716784514,300
58.81528741969788,41.82564928704916,230.11014317294536,1279,6558,55.722061386889145,45,44,5.555992206190212,261
50.861319234600394,58.08727712824754,227.69179448508984,1034,9936,32.60915643649267,12,55,6.705068674944056,325
52.84578405902011,40.904888418001875,247.77624205018702,1468,2768,78.77386767093722,43,35,6.679715471702295,137
51.01737066715914,33.37139325217058,157.1654416687411,1927,1072,57.26374691799636,67,56,5.728224082498754,134
32.00398261543427,30.789182178571224,150.55371407476883,1117,8510,34.584667008302155,32,59,4.134579515341651,339
49.346382989650145,49.301202116373375,207.4916841791415,930,9968,58.54436308268344,89,60,1.7269078393303567,201
52.93179860266255,54.79010348932512,200.62734437634026,1061,3483,26.275040826328897,15,41,3.370914439137646,283
56.06236811748967,53.55453334198567,218.69343971263606,1661,1401,45.31647993964089,30,69,7.399631493745692,108
52.760831094435865,56.22243980144031,267.8348409025583,637,7388,51.985462864458974,32,37,8.935822032528744,107
38.99248096331034,54.768900503587105,260.48149593978115,571,8648,20.95598158012516,44,49,2.82219168282298,358
56.25754495983842,40.186610588012314,145.1322532820445,1601,8036,68.56300666726526,74,45,5.969197025780925,215
31.565848751083617,49.14029345527999,186.76079080083355,949,6169,70.80502495963506,45,57,5.05320398049253,145
51.41668584546873,47.24655266533547,227.83374114738643,1480,3723,48.57207863963164,97,68,4.480997763235817,122
59.9349808555804,58.85337060445981,177.7542295373076,1664,4545,50.76147525680537,62,52,6.305628260550314,134
38.761757951025025,42.66910021230963,225.07732823504958,1917,9067,42.22002900378045,95,61,1.167328832193058,337
48.9473857082156,57.22857960140758,188.2009795469962,805,1328,27.824951584654194,54,69,5.768767410878061,282
52.184016896331876,56.81821869791067,211.55271854071162,1630,6132,57.06668570037413,38,36,7.3146435976231,219
37.169340001013246,30.832539415594432,208.53288801542428,706,1669,77.06335076857458,22,43,7.478540153702401,323
37.81969444649724,55.29158163356228,185.02604454418315,674,5941,51.359690030866076,45,45,2.4160494085072064,185
67.29227701220114,59.93245205695739,199.0452813848162,829,6598,59.67020038978462,14,78,6.351257968702813,310
43.01228891473976,33.08924657402213,208.42190039553793,744,8249,63.24380994204914,50,37,3.1749078277178677,241
50.52201038955784,51.48454848568058,187.72344713621285,1561,3138,46.74106558527621,93,79,7.106149461230267,272
58.51190906934917,48.88513108118474,248.43770779290065,1186,3058,31.342712987459056,22,79,5.366052329390337,222
59.59074731013314,31.37817569686314,193.7349684135569,1169,3318,63.63294578323148,74,77,4.245153377614155,215
65.60057372789701,35.28980485210292,242.69247407609248,800,7178,65.09366069284818,32,53,1.451032077813918,320
35.27446059754246,52.16602592459506,214.12887957832362,1259,2362,36.42921336399112,46,74,3.6588128944483493,162
68.0551085233343,52.177754375046945,223.50731297524786,792,5094,37.29824578695022,31,75,5.680185592466326,131
51.21111137461599,51.32613296053731,220.19368609703048,645,7166,66.05325166207439,60,68,7.964190850318901,115
39.00188673613995,43.76586856133714,169.8985531717121,1437,4860,77.11624820819503,38,44,1.1480139071420874,182
54.01569774465199,51.589796744748405,236.98330532588147,1060,6479,23.44372031330202,72,59,2.741407017933095,299
61.51475243016646,37.78173126200994,229.67698306760167,1772,1678,25.888393758138868,24,69,3.677257892822373,349
54.92888751262323,52.60732507094586,248.18614467583663,1298,3138,29.304579243200934,29,67,1.344764195734991,142
38.481793193960506,52.576943541503674,239.51143585343667,1478,2887,72.47902010221948,50,77,7.169342861792616,348
58.848018352135774,50.65538959880743,209.21433731080054,617,7090,75.27438331971493,75,60,4.056170487987898,208
50.18575640832443,31.59565945612914,211.12086952510853,980,4418,56.63647817093553,20,47,3.016636454904039,179
48.599926187654845,58.45977475602588,131.6550772873021,557,6229,61.719110739475944,99,37,1.901967684064715,192
47.911447986394684,43.145132849517786,230.85688207343765,976,7468,73.94298980036893,24,77,7.841816718492898,173
